en_proveedor	en_remoto	en_estado	en_nagios	rm_descripcion	rm_region	en_codigo_proveedor	en_fecha_activacion	sl_uptime	sl_downtime	sl_unreachable	sl_undetermined	en_costo_mensual
COLUMBUS	249	7	age249	AUTOBANCO - QUETZALTENANGO	18	5001755	2013-06-28 00:00:00	99.62	0.38	0	0	526.40
TIGO	250	7	age250	AUTOBANCO - ROOSEVELT	25	1134	2002-12-17 00:00:00	100	0	0	0	190.40
CLARO	251	7	age251	LIVINGSTON	8	8900811	2010-12-20 00:00:00	100	0	0	0	133.00
TIGO	252	7	age252	CABRICAN	39	9595	2006-08-10 00:00:00	99.308	0.692	0	0	190.40
TIGO	253	7	age253	AUTOBANCO - COBAN	10	2524	2004-03-11 00:00:00	98.75	1.25	0	0	190.40
TIGO	254	7	age254	SENAHU	30	63115	2014-02-28 00:00:00	97.376	2.624	0	0	190.40
CLARO	256	7	age256	USAC	19	8900264	2003-06-24 00:00:00	92.761	7.239	0	0	133.00
LOCAL	2560001	7	age256b	EDIFICIO T-4 INGENIERIA USAC	19		2008-07-22 00:00:00	50.436	49.564	0	0	0.00
CLARO	257	7	age257	AUTOBANCO - PETAPA	19	8900248	2003-10-27 00:00:00	99.702	0.298	0	0	133.00
TIGO	258	7	age258	LA LIBERTAD	42	26620	2004-03-03 00:00:00	99.521	0.479	0	0	190.40
TIGO	259	7	age259	SANTA CLARA LA LAGUNA	17	7622	2006-11-17 00:00:00	99.226	0.774	0	0	190.40
CLARO	260	7	age260	MERCADO SAN JOSE MERCANTIL	25	8900247	2003-09-23 00:00:00	66.446	33.554	0	0	133.00
TIGO	261	7	age261	MERCADO SUR 2	29	1797	2003-08-06 00:00:00	99.908	0.092	0	0	190.40
TIGO	262	7	age262	MERCADO SAN MARTIN	1	2724	2003-10-27 00:00:00	99.936	0.064	0	0	190.40
CLARO	263	7	age263	MERCADO LA PRESIDENTA	29	8900265	2004-03-11 00:00:00	99.779	0.221	0	0	133.00
TIGO	264	7	age264	AUTOBANCO - CIUDAD VIEJA	28	2153	2003-11-14 00:00:00	99.734	0.266	0	0	190.40
CLARO	265	7	age265	SAN FELIPE RETALHULEU	34	8900924	2011-10-28 00:00:00	99.756	0.244	0	0	133.00
CLARO	266	7	age266	CONCEPCION LAS MINAS	44	8900648	2009-02-11 00:00:00	97.521	2.479	0	0	133.00
TIGO	267	7	age267	AUTOBANCO - VILLA CLARITA	24	2320	2004-02-25 00:00:00	100	0	0	0	190.40
TIGO	268	7	age268	SAN RAYMUNDO	20	2321	2004-02-09 00:00:00	99.606	0.394	0	0	190.40
TIGO	269	7	age269	SAN PEDRO PINULA	5	28713	2004-02-09 00:00:00	59.329	40.671	0	0	190.40
TIGO	270	7	age270	EL JOCOTILLO VILLA CANALES	32	4589	2005-06-06 00:00:00	98.4	1.6	0	0	190.40
TIGO	271	7	age271	SANTIAGO SACATEPEQUEZ	35	2318	2004-05-03 00:00:00	71.042	28.958	0	0	190.40
CLARO	272	7	age272	SANSARE	41	8900532	2007-09-28 00:00:00	93.527	6.473	0	0	133.00
CLARO	273	7	age273	ESCUINTLA CENTRO	3	8900583	2012-09-08 00:00:00	99.15	0.85	0	0	133.00
TIGO	2730001	7	age273b	RENAP ESCUINTLA	3	52225	2013-11-26 00:00:00	39.825	60.175	0	0	190.40
TIGO	274	7	age274	SAN LUIS JILOTEPEQUE	6	2732	2004-05-03 00:00:00	98.979	1.021	0	0	190.40
COLUMBUS	275	7	age275	MAZATENANGO PLAZA AMERICA	16	5001278	2013-01-25 00:00:00	99.485	0.515	0	0	526.40
CLARO	276	7	age276	MERCADO COLON	23	8900266	2004-03-11 00:00:00	100	0	0	0	133.00
TIGO	277	7	age277	MERCADO ROOSEVELT	28	2723	2004-10-27 00:00:00	98.586	1.414	0	0	190.40
COLUMBUS	278	7	age278	MERCADO LA REFORMITA	19	5001489	2013-03-15 00:00:00	100	0	0	0	201.60
CLARO	279	7	age279	MERCADO BETHANIA	23	8900357	2004-06-04 00:00:00	99.968	0.032	0	0	133.00
CLARO	280	7	age280	SAN ANDRES ITZAPA	2	8900533	2007-08-22 00:00:00	98.594	1.406	0	0	133.00
TIGO	281	7	age281	SUMPANGO	35	11713	2006-11-07 00:00:00	99.781	0.219	0	0	190.40
TIGO	282	7	age282	PERIROOSEVELT	25	2637	2017-10-28 00:00:00	100	0	0	0	190.40
COLUMBUS	283	7	age283	AUTOBANCO ZACAPA TAMARINDAL	7	5001289	2013-01-25 00:00:00	100	0	0	0	526.40
CLARO	284	7	age284	ESTANZUELA	7	8900780	2010-05-12 00:00:00	99.439	0.561	0	0	133.00
CLARO	285	7	age285	CHIANTLA	13	8902019	2013-09-27 00:00:00	99.609	0.391	0	0	133.00
TIGO	1016	7	age285	ANEXO 2 CHIANTLA	13	3023	2004-06-23 00:00:00	99.609	0.391	0	0	190.40
CLARO	286	7	age286	SAN IDELFONSO IXTAHUACAN	14	8901197	2012-05-18 00:00:00	98.779	1.221	0	0	133.00
TIGO	287	7	age287	VILLA CANALES	19	3024	2004-10-27 00:00:00	99.786	0.214	0	0	190.40
CLARO	288	7	age288	ORATORIO	32	8900363	2004-12-23 00:00:00	98.385	1.615	0	0	133.00
TIGO	289	7	age289	SANTA CRUZ VERAPAZ	11	9610	2010-02-20 00:00:00	94.357	5.643	0	0	190.40
TIGO	290	7	age290	SAN MIGUEL IXTAHUACAN	15	30037	2010-05-07 00:00:00	99.328	0.672	0	0	190.40
TIGO	291	7	age291	PAJAPITA	33	3723	2005-01-21 00:00:00	64.73	35.27	0	0	190.40
CLARO	292	7	age292	NAHUALA	17	8902040	2013-11-06 00:00:00	99.524	0.476	0	0	133.00
CLARO	293	7	age293	SANTA LUCIA UTATLAN	17	8900603	2008-08-11 00:00:00	99.924	0.076	0	0	133.00
CLARO	294	7	age294	MORAZAN	41	8900358	2004-11-16 00:00:00	97.578	2.422	0	0	133.00
CLARO	295	7	age295	TACANA	15	8902015	2013-08-07 00:00:00	99.449	0.551	0	0	133.00
CLARO	296	7	age296	SAN JUAN OSTUNCALCO	18	8900535	2007-10-01 00:00:00	99.418	0.582	0	0	133.00
CLARO	297	7	age297	PARRAMOS	2	8900634	2008-09-23 00:00:00	99.07	0.93	0	0	133.00
CLARO	298	7	age298	EL FRUTAL	19	8901153	2012-01-20 00:00:00	97.113	2.887	0	0	133.00
CLARO	300	7	age300	INFOM	28	8900273	2005-10-24 00:00:00	99.981	0.019	0	0	133.00
CLARO	301	7	age301	ORGANISMO JUDICIAL QUETZALTENANGO	18	8900302	2004-12-23 00:00:00	99.774	0.226	0	0	133.00
CLARO	3010001	7	age301b	EMPRESA ELECTRICA XELA	18	8900796	2010-09-03 00:00:00	100	0	0	0	133.00
CLARO	302	7	age302	QUEZADA	4	8900610	2008-09-10 00:00:00	51.234	48.766	0	0	133.00
CLARO	303	7	age303	SIBILIA	39	8900370	2005-06-20 00:00:00	96.713	3.287	0	0	133.00
CLARO	304	7	age304	CANILLA	31	8900712	2009-10-26 00:00:00	99.715	0.285	0	0	133.00
MUNI	305	7	age305	CENTRO CIVICO	27	610	2005-12-16 00:00:00	99.75	0.25	0	0	0.00
CLARO	306	7	age306	LA GOMERA	43	8900786	2010-05-14 00:00:00	99.885	0.115	0	0	133.00
TIGO	307	7	age307	SAN LUCAS TOLIMAN	17	4706	2013-12-23 00:00:00	99.966	0.034	0	0	190.40
CLARO	308	7	age308	DOLORES	9	8900367	2005-07-13 00:00:00	99.205	0.795	0	0	133.00
COLUMBUS	309	7	age309	IPM	23	5001280	2013-01-22 00:00:00	99.348	0.652	0	0	201.60
MUNI	310	7	age310	MINI MUNI PLAZUELA ESPAÑA	28	610	2005-12-16 00:00:00	100	0	0	0	0.00
MUNI	311	7	age311	MINI MUNI C.C. LOS ALAMOS	1		2013-01-07 00:00:00	99.265	0.735	0	0	0.00
TIGO	312	7	age312	ORGANISMO JUDICIAL HUEHUETENANGO	13	4710	2008-10-07 00:00:00	99.818	0.182	0	0	190.40
TIGO	313	7	age313	UTZ ULEW MALL	18	6051	NULL	97.581	2.419	0	0	190.40
CLARO	314	7	age314	PRADERA XELA	18	8900443	2006-08-24 00:00:00	99.788	0.212	0	0	133.00
CLARO	315	7	age315	DECAM	23	8900510	2005-08-04 00:00:00	88.382	11.618	0	0	133.00
CLARO	316	7	age316	SAN JOSE POAQUIL	2	8900536	2012-05-02 00:00:00	99.602	0.398	0	0	133.00
CLARO	319	7	age319	PLAZA JADE	9	8900649	2009-01-19 00:00:00	99.391	0.609	0	0	133.00
TIGO	320	7	age320	CHIQUIMULA 8A. AVENIDA	6	5876	2005-12-16 00:00:00	99.08	0.92	0	0	190.40
CLARO	321	7	age321	CIUDAD VIEJA	35	8900384	2006-01-20 00:00:00	62.871	37.129	0	0	133.00
TIGO	322	7	age322	PLAZA ATANAZIO TZUL	19	5403	2005-12-16 00:00:00	100	0	0	0	190.40
MUNI	323	7	age323	MINI MUNI PLAZA ATNASIO TZUL	19	610	2006-03-29 00:00:00	99.519	0.481	0	0	0.00
CLARO	324	7	age324	JOCOTAN	44	8900448	2006-01-11 00:00:00	99.32	0.68	0	0	133.00
CLARO	325	7	age325	SAN JOSE	42	8900424	2005-12-16 00:00:00	97.592	2.408	0	0	133.00
CLARO	326	7	age326	AUTOBANCO TERMINAL RETALHULEU	34	8900438	2006-09-25 00:00:00	100	0	0	0	133.00
CLARO	3260001	7	age326b	RENAP RETALHULEU	34	8900652	2009-08-24 00:00:00	96.009	3.991	0	0	133.00
TIGO	327	7	age327	MERCADO LA VILLA	24	23629	2008-06-09 00:00:00	96.362	3.638	0	0	190.40
TIGO	328	7	age328	LA LIBERTAD HUEHUETENANGO	14	61769	2013-09-25 00:00:00	98.534	1.466	0	0	190.40
COLUMBUS	329	7	age329	AUTOBANCO COATEPEQUE	33	5001302	2013-01-25 00:00:00	99.166	0.834	0	0	526.40
CLARO	330	7	age330	CASILLAS	32	8902080	2014-02-17 00:00:00	99.003	0.997	0	0	133.00
TIGO	331	7	age331	SAT SOLOLA	17	6693	2006-05-15 00:00:00	99.133	0.867	0	0	190.40
CLARO	332	7	age332	AYARZA	32	8901200	2012-05-24 00:00:00	99.717	0.283	0	0	133.00
CLARO	333	7	age333	SEGUROS UNIVERSALES	27	8900475	2006-12-20 00:00:00	100	0	0	0	133.00
CLARO	334	7	age334	CENTRO COMERCIAL ZONA 4	27	8901771	2006-12-20 00:00:00	99.958	0.042	0	0	133.00
CLARO	335	7	age335	USUMATLAN	41	8902068	2014-01-29 00:00:00	99.824	0.176	0	0	133.00
CLARO	336	7	age336	CABANAS	41	8900636	2008-09-26 00:00:00	51.166	48.834	0	0	133.00
CLARO	337	7	age337	SAN DIEGO	41	8900637	2008-09-25 00:00:00	99.923	0.077	0	0	133.00
CLARO	338	7	age338	SAN ANTONIO ILOTENANGO	12	8900715	2009-10-23 00:00:00	99.625	0.375	0	0	133.00
CLARO	339	7	age339	CONTRALORIA GENERAL DE CUENTAS	23	8900426	2006-09-25 00:00:00	99.924	0.076	0	0	133.00
COLUMBUS	340	7	age340	2 CALLE ZONA 9	27	5001298	2013-01-23 00:00:00	99.009	0.991	0	0	308.00
CLARO	341	7	age341	MERCADO CANDELARIA	1	8900489	2006-12-20 00:00:00	93.87	6.13	0	0	133.00
CLARO	342	7	age342	MERCADO JUSTO RUFINO BARRIOS	19	8900479	2006-12-20 00:00:00	99.967	0.033	0	0	133.00
CLARO	343	7	age343	SAN MATEO IXTATAN	40	8902366	2016-05-16 00:00:00	97.211	2.789	0	0	133.00
CLARO	344	7	age344	SAN CRISTOBAL ACASAGUASTLAN	41	8900611	2017-01-16 00:00:00	99.241	0.759	0	0	133.00
CLARO	345	7	age345	MINISTERIO PUBLICO FISCALIAS	23	8902297	2006-09-25 00:00:00	99.884	0.116	0	0	133.00
TIGO	347	7	age347	SAN PEDRO SACATEPEQUEZ	20	11635	2006-11-17 00:00:00	98.87	1.13	0	0	190.40
CLARO	348	7	age348	MERCADO BARILLAS	40	8900893	2011-06-09 00:00:00	99.526	0.474	0	0	133.00
CLARO	349	7	age349	SAN MARCOS HUISTA	40	8901212	2012-05-15 00:00:00	99.683	0.317	0	0	133.00
TIGO	350	7	age350	SANTRA CRUZ BALANYA	2	9606	2006-10-17 00:00:00	98.492	1.508	0	0	190.40
CLARO	352	7	age352	MINISTERIO DE RELACIONES EXTERIORES	28	8900445	2006-12-20 00:00:00	100	0	0	0	133.00
CLARO	353	7	age353	MUNICIPALIDAD SANTA LUCIA COTZUMALGUAPA	43	8900306	2007-04-11 00:00:00	99.788	0.212	0	0	133.00
CLARO	354	7	age354	CHAHAL	30	8902331	2014-09-11 00:00:00	98.926	1.074	0	0	133.00
LOCAL	355	7	age355	PLAZA INTERCONTINENTAL	21		2012-06-07 00:00:00	99.546	0.454	0	0	0.00
CLARO	356	7	age356	SAN AGUSTIN ACASAGUASTLAN	41	8902070	2014-01-29 00:00:00	98.778	1.222	0	0	133.00
CLARO	357	7	age357	DESPENSA LOMAS DEL NORTE	1	8900497	2007-02-01 00:00:00	100	0	0	0	133.00
CLARO	358	7	age358	MERCADO QUICHE ZONA 5	12	8902292	2015-03-16 00:00:00	99.969	0.031	0	0	133.00
TIGO	359	7	age359	DESPENSA CUYOTENANGO	34	12271	2007-02-01 00:00:00	99.947	0.053	0	0	190.40
TIGO	360	7	age360	DESPENSA POPTUN	30	51001	2012-06-01 00:00:00	99.505	0.495	0	0	190.40
CLARO	361	7	age361	CUBULCO CENTRO	11	8900420	2007-02-26 00:00:00	99.301	0.699	0	0	133.00
CLARO	362	7	age362	AVENIDA BOLIVAR	28	8900517	2007-08-16 00:00:00	99.955	0.045	0	0	133.00
CLARO	363	7	age363	SAN JUAN COTZAL	12	8900716	2009-10-21 00:00:00	96.182	3.818	0	0	133.00
COLUMBUS	364	7	age364	MIRAFLORES	25	5001504	2013-06-18 00:00:00	99.772	0.228	0	0	201.60
CLARO	365	7	age365	INTECAP	27	8900481	2006-12-20 00:00:00	100	0	0	0	133.00
CLARO	366	7	age366	MEGA TERMINAL ZONA 4	27	8900491	2006-12-21 00:00:00	100	0	0	0	133.00
CLARO	367	7	age367	AUTOBANCO JOYABAJ	31	8900558	2007-11-08 00:00:00	99.368	0.632	0	0	133.00
TIGO	368	7	age368	MERCADO VENEZUELA	19	16866	2007-11-14 00:00:00	98.682	1.318	0	0	190.40
COLUMBUS	369	7	age369	CATARINA	33	5021680	2016-10-07 00:00:00	98.413	1.587	0	0	252.00
COLUMBUS	370	7	age370	GUAZACAPAN	3	5021649	2016-10-07 00:00:00	99.406	0.594	0	0	252.00
TIGO	371	7	age371	AUTOBANCO CENTRO COMERCIAL EL NARANJO	20	13336	2007-08-16 00:00:00	99.952	0.048	0	0	190.40
TIGO	372	7	age372	AUTOBANCO MERCADO CUILAPA	32	13347	2007-10-31 00:00:00	99.203	0.797	0	0	190.40
TIGO	374	7	age374	AUTOBANCO  TECPAN	2	12649	2007-04-11 00:00:00	99.975	0.025	0	0	190.40
TIGO	375	7	age375	21 CALLE ZONA 1	29	26441	2009-02-14 00:00:00	100	0	0	0	190.40
CLARO	376	7	age376	CENTRO COMERCIAL PACIFIC CENTER	29	8900519	2007-08-23 00:00:00	85.965	14.035	0	0	133.00
TIGO	377	7	age377	SALA DE CONTEO	19	12648	2007-03-14 00:00:00	50.384	49.616	0	0	190.40
CLARO	378	7	age378	AUTOBANCO JALAPA	5	8900507	2007-05-29 00:00:00	100	0	0	0	133.00
CLARO	379	7	age379	SANTA MARIA VISITACION	17	8901190	2012-02-24 00:00:00	99.456	0.544	0	0	133.00
CLARO	381	7	age381	AUTOBANCO PUERTO BARRIOS	8	8900516	2008-02-02 00:00:00	99.607	0.393	0	0	133.00
CLARO	382	7	age382	SAYAXCHE PARQUE CENTRAL	42	8900512	2007-08-16 00:00:00	99.946	0.054	0	0	133.00
TIGO	382	7	age382	SAYAXCHE PARQUE CENTRAL	42	87267	NULL	99.946	0.054	0	0	190.40
CLARO	383	7	age383	LAS ESCOBAS	2	8902285	2015-05-21 00:00:00	97.65	2.35	0	0	133.00
COLUMBUS	384	7	age384	CENTRO COMERCIAL MONTUFAR	28	5001300	2013-01-23 00:00:00	100	0	0	0	308.00
TIGO	385	7	age385	10 CALLE ZONA 01	23	13335	2007-09-03 00:00:00	99.701	0.299	0	0	190.40
CLARO	386	7	age386	AUTOBANCO SAN LUCAS SACATEPEQUEZ	35	8900518	2007-08-16 00:00:00	73.516	26.484	0	0	133.00
CLARO	389	7	age389	SAN RAFAEL PIE DE LA CUESTA	15	8900616	2008-09-10 00:00:00	98.686	1.314	0	0	133.00
CLARO	390	7	age390	PALESTINA DE LOS ALTOS	15	8900833	2011-02-24 00:00:00	99.428	0.572	0	0	133.00
CLARO	391	7	age391	MERCADO GUASTATOYA	41	8900572	2007-11-27 00:00:00	99.804	0.196	0	0	133.00
TIGO	392	7	age392	WAY VILLA NUEVA	22	13157	2003-03-27 00:00:00	99.6	0.4	0	0	190.40
TIGO	393	7	age393	WAY AMATITLAN	22	13154	2007-05-29 00:00:00	99.9	0.1	0	0	190.40
CLARO	395	7	age395	SANTA CATARINA IXTAHUACAN	17	8901213	2012-09-18 00:00:00	98.789	1.211	0	0	133.00
CLARO	396	7	age396	CERINAL	32	8900679	2009-07-30 00:00:00	99.9	0.1	0	0	133.00
CLARO	397	7	age397	ZARAGOZA CHIMALTENANGO	2	8900718	2009-12-23 00:00:00	90.746	9.254	0	0	133.00
CLARO	398	7	age398	CONCEPCION TUTUAPA	15	8900612	2008-10-27 00:00:00	97.313	2.687	0	0	133.00
CLARO	400	7	age400	SAN JUAN CHAMELCO	10	8900617	2008-12-05 00:00:00	98.225	1.775	0	0	133.00
CLARO	401	7	age401	FRAIJANES	24	8902051	2013-12-23 00:00:00	97.432	2.568	0	0	133.00
CLARO	402	7	age402	VISTA HERMOSA 2	24	8900787	2010-05-22 00:00:00	99.297	0.703	0	0	133.00
TIGO	403	7	age403	BOSQUES DE SAN NICOLAS	20	30809	2009-10-07 00:00:00	100	0	0	0	190.40
COLUMBUS	4030001	7	age403b	ANEXO PASEO DE LOS CAMPEONES	20	5002250	2014-01-16 00:00:00	99.667	0.333	0	0	201.60
COLUMBUS	404	7	age404	AVENIDA PETAPA	19	5001288	2013-01-22 00:00:00	96.424	3.576	0	0	308.00
CLARO	405	7	age405	NOVICENTRO	29	8900476	2006-12-26 00:00:00	100	0	0	0	133.00
COLUMBUS	406	7	age406	VILLA DE GUADALUPE	24	5001269	2013-01-23 00:00:00	99.805	0.195	0	0	308.00
CLARO	407	7	age407	EL MUÑECON	23	8902133	2014-06-12 00:00:00	99.824	0.176	0	0	133.00
COLUMBUS	408	7	age408	CALZADA AGUILAR BATRES	29	5001178	2012-11-20 00:00:00	100	0	0	0	308.00
CLARO	409	7	age409	LOS PROCERES	24	8900546	2006-11-01 00:00:00	99.94	0.06	0	0	133.00
CLARO	410	7	age410	GEMINIS 10 NO. 2	24	8900428	2008-05-08 00:00:00	100	0	0	0	133.00
CLARO	411	7	age411	METAMERCADO SAN JUAN	20	8900557	2006-11-01 00:00:00	92.736	7.264	0	0	133.00
TIGO	412	7	age412	METATERMINAL DEL NORTE	1	13911	2006-11-01 00:00:00	98.347	1.653	0	0	504.00
CLARO	413	7	age413	SAN JOSE PINULA	24	8900499	2006-11-01 00:00:00	99.824	0.176	0	0	133.00
COLUMBUS	414	7	age414	ROOSEVELT 2	25	5001179	2012-11-21 00:00:00	74.789	25.211	0	0	308.00
CLARO	415	7	age415	15 AVENIDA ZONA 6	1	8900809	2010-12-01 00:00:00	99.965	0.035	0	0	133.00
TIGO	416	7	age416	PUERTA PARADA	24	13147	2006-11-01 00:00:00	99.516	0.484	0	0	190.40
CLARO	417	7	age417	SANTA FE	28	8900484	2006-12-20 00:00:00	100	0	0	0	133.00
TIGO	418	7	age418	CORPICO	34	88781	2012-07-24 00:00:00	99.622	0.378	0	0	190.40
CLARO	420	7	age420	CENMA 2	22	8900500	2006-11-01 00:00:00	99.103	0.897	0	0	133.00
CLARO	422	7	age422	ALPASA	19	8900486	2006-12-20 00:00:00	99.632	0.368	0	0	133.00
COLUMBUS	424	7	age424	VILLA NUEVA 2	22	5001268	2013-01-23 00:00:00	99.899	0.101	0	0	201.60
CLARO	425	7	age425	MALACATAN 5A AVENIDA	33	8900471	2006-11-01 00:00:00	98.388	1.612	0	0	133.00
CLARO	426	7	age426	HUEHUETENANGO TORRE	13	8900553	2006-11-01 00:00:00	99.567	0.433	0	0	133.00
CLARO	427	7	age427	ASUNCION MITA BARRIO EL CENTRO	5	8900554	2006-11-01 00:00:00	100	0	0	0	133.00
COLUMBUS	428	7	age428	SALAMA 5A AVENIDA	11	5001299	2013-01-24 00:00:00	99.541	0.459	0	0	526.40
TIGO	429	7	age429	COATEPEQUE 5A AVENIDA	33	13144	2006-11-01 00:00:00	98.971	1.029	0	0	190.40
COLUMBUS	430	7	age430	SANTA ELENA 4A CALLE	9	5001273	2013-01-23 00:00:00	94.129	5.871	0	0	526.40
CLARO	431	7	age431	POPTUN 7A AVENIDA	30	8900550	2006-11-01 00:00:00	98.965	1.035	0	0	133.00
CLARO	432	7	age432	MAZATENANGO 7A CALLE ZONA 2	16	8900914	2011-10-03 00:00:00	67.905	32.095	0	0	133.00
CLARO	433	7	age433	BARILLAS 2A AVENIDA	40	8900508	2006-11-01 00:00:00	99.502	0.498	0	0	133.00
CLARO	434	7	age434	LA MESILLA CARRETERA INTERAMERICANA	14	8900569	2008-01-18 00:00:00	97.009	2.991	0	0	133.00
TIGO	435	7	age435	IPALA 3A CALLE	6	13100	2008-07-10 00:00:00	99.17	0.83	0	0	190.40
CLARO	436	7	age436	TECUN UMAN 3A AVENIDA	33	8900551	2006-11-01 00:00:00	98.784	1.216	0	0	133.00
COLUMBUS	437	7	age437	CHIQUIMULA 8A. AVENIDA	6	5020236	2015-11-05 00:00:00	99.951	0.049	0	0	252.00
CLARO	438	7	age438	SOLOMA ZONA 1	40	8900509	2006-11-01 00:00:00	97.028	2.972	0	0	133.00
COLUMBUS	440	7	age440	ESCUINTLA 3A CALLE	3	5002269	2014-02-20 00:00:00	99.76	0.24	0	0	308.00
CLARO	441	7	age441	COLOMBA	33	8900467	2006-11-01 00:00:00	99.859	0.141	0	0	133.00
TIGO	442	7	age442	AUTOBANCO NEBAJ 2	12	13097	2008-07-14 00:00:00	98.38	1.62	0	0	190.40
CLARO	443	7	age443	SAN RAFAEL	1	8900541	2006-11-01 00:00:00	99.543	0.457	0	0	133.00
CLARO	444	7	age444	JACALTENANGO 2	40	8900470	2006-11-01 00:00:00	99.367	0.633	0	0	133.00
LOCAL	445	7	age445	AVENIDA REFORMA 9-30 ZONA 9	21		2007-05-29 00:00:00	100	0	0	0	0.00
CLARO	446	7	age446	FLORES COSTA CUCA	33	8900613	2008-09-05 00:00:00	96.938	3.062	0	0	133.00
CLARO	447	7	age447	LLANO LARGO	1	8900559	2007-11-05 00:00:00	99.858	0.142	0	0	133.00
CLARO	448	7	age448	EL QUETZAL	33	8901214	2012-09-03 00:00:00	97.924	2.076	0	0	133.00
CLARO	449	7	age449	SAN JOSE EL RODEO	15	8900802	2010-10-05 00:00:00	99.328	0.672	0	0	133.00
TIGO	450	7	age450	SAN CARLOS ALZATATE	5	71715	2015-01-16 00:00:00	98.778	1.222	0	0	190.40
TIGO	451	7	age451	RIO BLANCO	15	30038	2014-01-02 00:00:00	98.612	1.388	0	0	190.40
CLARO	452	7	age452	MERCADO SANTO TOMAS DE CASTILLA	8	8900564	2008-02-02 00:00:00	58.028	41.972	0	0	133.00
COLUMBUS	453	7	age453	C.C. PRADERA ZONA10	24	5001890	2013-06-29 00:00:00	95.225	4.775	0	0	201.60
TIGO	454	7	age454	SUZUKI LA CASTELLANA	28	16407	2007-10-29 00:00:00	99.968	0.032	0	0	190.40
CLARO	455	7	age455	MALACATANCITO HUEHUETENANGO	13	8900719	2009-10-13 00:00:00	99.517	0.483	0	0	133.00
CLARO	456	7	age456	ORGANISMO JUDICIAL MIXCO	20	8900840	2011-02-28 00:00:00	99.827	0.173	0	0	133.00
CLARO	457	7	age457	SIQUINALA	43	8901876	2012-09-11 00:00:00	99.172	0.828	0	0	133.00
CLARO	458	7	age458	AUTOBANCO TECULUTAN	41	8900770	2010-05-17 00:00:00	87.882	12.118	0	0	133.00
TIGO	459	7	age459	PATZICIA	2	17028	2007-12-06 00:00:00	99.607	0.393	0	0	190.40
COLUMBUS	460	7	age460	MONTERRICO	3	5021656	2016-10-03 00:00:00	98.971	1.029	0	0	252.00
COLUMBUS	461	7	age461	TAXISCO	3	5021647	2016-10-03 00:00:00	99.862	0.138	0	0	252.00
TIGO	462	7	age462	MERCADO LA ASUNCION	23	26604	2009-03-02 00:00:00	99.992	0.008	0	0	190.40
TIGO	463	7	age463	AUTOBANCO GUALAN	7	18546	2008-05-10 00:00:00	100	0	0	0	190.40
CLARO	464	7	age464	AUTOBANCO SAN JUAN SACATEPEQUEZ	20	8900656	2009-06-15 00:00:00	99.967	0.033	0	0	133.00
CLARO	465	7	age465	CHANMAGUA	44	8901215	2012-06-05 00:00:00	55.985	44.015	0	0	133.00
TIGO	466	7	age466	SALTAN	31	137	2017-12-05 00:00:00	98.499	1.501	0	0	80.00
CLARO	467	7	age467	SAN FRANCISCO PETEN	42	8900620	2008-10-28 00:00:00	99.119	0.881	0	0	133.00
TIGO	468	7	age468	LOS GIRASOLES PATZUN	2	61685	2013-09-25 00:00:00	98.975	1.025	0	0	190.40
CLARO	469	7	age469	ORGANISMO JUDICIAL ESCUINTLA	3	8900720	2009-11-12 00:00:00	100	0	0	0	133.00
CLARO	470	7	age470	NIMASAC	39	8900621	2008-09-10 00:00:00	99.605	0.395	0	0	133.00
CLARO	471	7	age471	POLOGUA	39	8901241	2012-03-26 00:00:00	98.983	1.017	0	0	133.00
TIGO	472	7	age472	ZUNIL	18	25591	2008-11-07 00:00:00	98.111	1.889	0	0	190.40
LOCAL	473	7	age473	DESPENSA ESQUIPULAS	44		2010-09-02 00:00:00	76.48	23.52	0	0	0.00
CLARO	474	7	age474	CENTRO COMERCIAL TIKAL	30	8900602	2008-09-08 00:00:00	99.841	0.159	0	0	133.00
CLARO	475	7	age475	LOS AMATES CENTRO	8	8900392	2011-03-21 00:00:00	99.775	0.225	0	0	133.00
CLARO	476	7	age476	AUTOBANCO ALDEA MARISCOS	8	8900849	2011-05-13 00:00:00	99.589	0.411	0	0	133.00
COLUMBUS	477	7	age477	AUTOBANCO LA RUIDOSA	8	5001294	2013-01-24 00:00:00	99.956	0.044	0	0	526.40
CLARO	478	7	age478	MERCADO LOS AMATES	8	8900587	2008-04-04 00:00:00	98.143	1.857	0	0	133.00
CLARO	482	7	age482	GRACIAS A DIOS	14	8900622	2013-10-14 00:00:00	99.851	0.149	0	0	133.00
CLARO	483	7	age483	SAN JUAN IXCOY	40	8901217	2012-06-18 00:00:00	99.514	0.486	0	0	133.00
CLARO	484	7	age484	SAN JOSE CHACAYA	17	8900724	2009-09-22 00:00:00	99.639	0.361	0	0	133.00
CLARO	485	7	age485	SAN JORGE ZACAPA	7	8900725	2009-12-03 00:00:00	99.994	0.006	0	0	133.00
TIGO	486	7	age486	MERCADO TRIGALES	18	25529	2008-09-24 00:00:00	97.478	2.522	0	0	190.40
CLARO	487	7	age487	CONCEPCION CHIQUIRICHAPA	18	8900726	2009-10-29 00:00:00	99.299	0.701	0	0	133.00
CLARO	488	7	age488	CHUARRANCHO	20	8901158	2012-01-17 00:00:00	94.958	5.042	0	0	133.00
TIGO	489	7	age489	AUTOBANCO SANARATE	41	23934	2008-08-08 00:00:00	98.15	1.85	0	0	190.40
